tackle,display_name,play_description
0,Nik Needham,(6:17) M.Jones pass short right to J.Smith to MIA 8 for 15 yards (J.Baker; C.Wilkins).
0,Brandon Jones,(6:17) M.Jones pass short right to J.Smith to MIA 8 for 15 yards (J.Baker; C.Wilkins).
0,Michael Onwenu,(6:17) M.Jones pass short right to J.Smith to MIA 8 for 15 yards (J.Baker; C.Wilkins).
0,Mac Jones,(6:17) M.Jones pass short right to J.Smith to MIA 8 for 15 yards (J.Baker; C.Wilkins).
0,Jevon Holland,(6:17) M.Jones pass short right to J.Smith to MIA 8 for 15 yards (J.Baker; C.Wilkins).
0,Rhamondre Stevenson,(6:17) M.Jones pass short right to J.Smith to MIA 8 for 15 yards (J.Baker; C.Wilkins).
0,Cole Strange,(6:17) M.Jones pass short right to J.Smith to MIA 8 for 15 yards (J.Baker; C.Wilkins).
0,football,(6:17) M.Jones pass short right to J.Smith to MIA 8 for 15 yards (J.Baker; C.Wilkins).
0,Devin McCourty,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Terron Armstead,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Raheem Mostert,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Matt Judon,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Tyreek Hill,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Jalen Mills,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Jonathan Jones,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Raekwon McMillan,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Deatrich Wise,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Davon Godchaux,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Connor Williams,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Ja'Whaun Bentley,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Cedrick Wilson,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Greg Little,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Tua Tagovailoa,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Kyle Dugger,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Robert Hunt,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Myles Bryant,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Jaylen Waddle,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Christian Barmore,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Liam Eichenberg,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Hunter Long,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,football,(3:24) (Shotgun) R.Mostert left guard to MIA 48 for 3 yards (D.Godchaux; M.Judon).
0,Devin McCourty,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Terron Armstead,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Raheem Mostert,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Matt Judon,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Tyreek Hill,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Jalen Mills,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Jonathan Jones,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Jabrill Peppers,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Raekwon McMillan,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Deatrich Wise,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Mike Gesicki,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Connor Williams,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Trent Sherfield,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Greg Little,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Tua Tagovailoa,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Kyle Dugger,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Robert Hunt,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Josh Uche,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Myles Bryant,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Jaylen Waddle,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Christian Barmore,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Liam Eichenberg,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,football,(2:39) (Shotgun) T.Tagovailoa pass short right to R.Mostert to NE 36 for 16 yards (M.Bryant; Jo.Jones).
0,Devin McCourty,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Terron Armstead,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Carl Davis,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Matt Judon,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Jalen Mills,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Jonathan Jones,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Raekwon McMillan,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Deatrich Wise,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,River Cracraft,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Mike Gesicki,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Connor Williams,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Chase Edmonds,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Ja'Whaun Bentley,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Trent Sherfield,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Greg Little,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Tua Tagovailoa,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Kyle Dugger,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Robert Hunt,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Josh Uche,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Myles Bryant,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Jaylen Waddle,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,Liam Eichenberg,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,football,"(1:49) (No Huddle, Shotgun) C.Edmonds left guard to NE 32 for 4 yards (M.Judon; J.Bentley)."
0,DeVante Parker,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Nelson Agholor,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Trenton Brown,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,David Andrews,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Emmanuel Ogbah,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Xavien Howard,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Elandon Roberts,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Jonnu Smith,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Jerome Baker,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Zach Sieler,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Yodny Cajuste,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Jakobi Meyers,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Nik Needham,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Raekwon Davis,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Brandon Jones,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Michael Onwenu,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Mac Jones,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Jaelan Phillips,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Jevon Holland,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Rhamondre Stevenson,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Cole Strange,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Kader Kohou,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,football,(13:45) R.Stevenson left tackle to NE 42 for no gain (R.Davis; E.Ogbah).
0,Melvin Ingram,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,DeVante Parker,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Trenton Brown,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,David Andrews,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Hunter Henry,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Xavien Howard,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Elandon Roberts,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Jonnu Smith,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Jerome Baker,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Zach Sieler,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Christian Wilkins,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Yodny Cajuste,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Jakobi Meyers,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Nik Needham,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Raekwon Davis,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Brandon Jones,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Michael Onwenu,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Mac Jones,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Jaelan Phillips,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Jevon Holland,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Rhamondre Stevenson,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Cole Strange,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,football,(11:04) M.Jones pass short right to J.Smith to 50 for 7 yards (Br.Jones; R.Davis).
0,Devin McCourty,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Lawrence Guy,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Carl Davis,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Tyreek Hill,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Jalen Mills,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Jonathan Jones,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Deatrich Wise,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Connor Williams,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Durham Smythe,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Chase Edmonds,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Ja'Whaun Bentley,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Trent Sherfield,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Greg Little,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Jahlani Tavai,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Mack Wilson,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Alec Ingold,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Tua Tagovailoa,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Kyle Dugger,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Robert Hunt,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Myles Bryant,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Liam Eichenberg,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,Robert Jones,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,football,(7:37) (Shotgun) T.Tagovailoa pass short left to T.Sherfield ran ob at NE 29 for 8 yards.
0,DeVante Parker,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Ty Montgomery,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Trenton Brown,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,David Andrews,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Emmanuel Ogbah,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Xavien Howard,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Duke Riley,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Jonnu Smith,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Kendrick Bourne,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Isaiah Wynn,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Jerome Baker,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Zach Sieler,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Christian Wilkins,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Jakobi Meyers,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Nik Needham,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Brandon Jones,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Michael Onwenu,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Mac Jones,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Jaelan Phillips,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Jevon Holland,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Cole Strange,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Kader Kohou,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,football,(5:53) (Shotgun) M.Jones pass short middle to J.Smith to NE 16 for 11 yards (J.Baker; Br.Jones).
0,Devin McCourty,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Lawrence Guy,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Terron Armstead,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Raheem Mostert,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Matt Judon,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Jalen Mills,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Jabrill Peppers,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Raekwon McMillan,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Davon Godchaux,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Connor Williams,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Durham Smythe,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Trent Sherfield,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Greg Little,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Mack Wilson,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Alec Ingold,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Tua Tagovailoa,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Robert Hunt,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Josh Uche,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Christian Barmore,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Liam Eichenberg,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Hunter Long,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Marcus Jones,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,football,"(1:05) R.Mostert left guard to NE 13 for 3 yards (J.Mills; M.Wilson). PENALTY on NE, Defensive Too Many Men on Field, 5 yards, enforced at NE 16 - No Play."
0,Joe Flacco,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Calais Campbell,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Josh Bynes,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Kyle Fuller,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Laken Tomlinson,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,C.J. Uzomah,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Connor McGovern,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,George Fant,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Michael Pierce,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Marlon Humphrey,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Marcus Williams,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Chuck Clark,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Tyler Conklin,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Patrick Queen,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Justin Madubuike,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Malik Harrison,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Lawrence Cager,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Alijah Vera-Tucker,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Odafe Oweh,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Elijah Moore,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Michael Carter,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Max Mitchell,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,football,(14:56) Mi.Carter left end to NYJ 41 for 19 yards (M.Williams; C.Clark).
0,Joe Flacco,"(14:18) (No Huddle, Shotgun) J.Flacco pass short left to Mi.Carter to BLT 45 for 11 yards (M.Harrison; P.Queen)."
0,Justin Houston,"(14:18) (No Huddle, Shotgun) J.Flacco pass short left to Mi.Carter to BLT 45 for 11 yards (M.Harrison; P.Queen)."
